stop_id,stop_name,stop_lat,stop_lon
22184,Delridge Way SW & SW Henderson St,47.5232506,-122.360252
22190,16th Ave SW & SW Holden St,47.5334358,-122.355141
22195,Delridge Way SW & SW Thistle St,47.5285683,-122.360359
2220,3rd Ave & Cedar St,47.6167755,-122.34845
22200,16th Ave SW & SW Kenyon St,47.5316353,-122.355156
22210,16th Ave SW & SW Elmgrove St,47.5298386,-122.355156
22220,16th Ave SW & SW Thistle St,47.5280457,-122.355171
22230,16th Ave SW & SW Cloverdale St,47.5262527,-122.355179
22244,16th Ave SW & SW Henderson St,47.5230179,-122.355209
22252,Delridge Way SW & SW Henderson St,47.5224648,-122.359871
22253,Delridge Way SW & SW Barton St,47.5207825,-122.358353
22255,SW Roxbury St & 16th Ave SW - Bay 6,47.517437,-122.355827
22256,SW Roxbury St & 20th Ave SW,47.5174294,-122.359543
22259,SW Roxbury St & 26th Ave SW,47.517437,-122.365715
22260,SW Roxbury St & 28th Ave SW,47.5174561,-122.36805
22261,SW Roxbury St & 30th Ave SW,47.517498,-122.371864
22264,35th Ave SW & SW Roxbury St,47.5168533,-122.3769
22280,SW 100th St & 35th Ave SW,47.5137939,-122.376945
22290,SW 100th St & 37th Ave SW,47.5138092,-122.37928
22300,SW 100th St & 39th Ave SW,47.5138206,-122.382149
22320,SW 100th St & 41st Ave SW,47.5138359,-122.384758
22330,SW 100th St & 42nd Ave SW,47.5138397,-122.386086
22340,44th Ave SW & SW 100th St,47.5135002,-122.388695
22360,44th Ave SW & Marine View Dr SW,47.5108185,-122.388824
22370,Marine View Dr SW & SW 104th St,47.5099602,-122.388214
22380,SW 106th St & California Ave SW,47.508213,-122.386742
22390,SW 106th St & 41st Ave SW,47.5081902,-122.384331
22400,SW 106th St & 39th Ave SW,47.5081673,-122.381653
22410,39th Ave SW & Marine View Dr SW,47.5065193,-122.381599
22420,Marine View Dr SW & SW 110th St,47.5046616,-122.380615
22430,Marine View Dr SW & SW 112th St,47.5028229,-122.380943
2244,Denny Way & 2nd Ave N,47.618515,-122.351715
22440,Marine View Dr SW & SW Ocean View Dr,47.5005722,-122.379417
2245,Denny Way & 5th Ave N,47.6185036,-122.347878
22450,Marine View Dr SW & SW Ocean View Dr,47.4993134,-122.377586
22460,35th Ave SW & 37th Ave SW,47.4999275,-122.376083
2247,Denny Way & 6th Ave,47.6184959,-122.345131
22470,35th Ave SW & SW 114th St,47.5012398,-122.376053
22480,35th Ave SW & SW 112th St,47.5026436,-122.376045
22490,35th Ave SW & SW 110th St,47.50457,-122.375977
2250,Denny Way & Dexter Ave,47.6184807,-122.342545
22500,35th Ave SW & SW 108th St,47.50634,-122.375908
22510,35th Ave SW & SW 106th St,47.5084229,-122.375824
22520,35th Ave SW & SW 104th St,47.5102081,-122.375793
22530,35th Ave SW & SW 102nd St,47.5121269,-122.376053
22540,35th Ave SW & SW 100th St,47.5139847,-122.376312
2255,Denny Way & Westlake Ave,47.6184692,-122.338219
22550,35th Ave SW & SW 98th St,47.5156403,-122.376534
22553,SW Barton St & 35th Ave SW,47.5209999,-122.376358
22557,SW Barton St & 26th Ave SW - Bay 1,47.5209618,-122.367355
22560,35th Ave SW & SW Roxbury St,47.5177307,-122.376778
22570,35th Ave SW & SW Cambridge St,47.5194969,-122.376686
22580,35th Ave SW & SW Barton St,47.5213013,-122.376656
22590,35th Ave SW & SW Henderson St,47.5230865,-122.376587
2260,Denny Way & Fairview Ave,47.6184616,-122.334572
22600,35th Ave SW & SW Trenton St,47.5249023,-122.376549
2262,Denny Way & Stewart St,47.6184273,-122.330925
22620,35th Ave SW & SW Thistle St,47.5285072,-122.376534
22630,35th Ave SW & SW Elmgrove St,47.5303574,-122.376549
22640,35th Ave SW & SW Kenyon St,47.5321617,-122.376534
22650,35th Ave SW & SW Holden St,47.5340843,-122.376518
22660,35th Ave SW & SW Webster St,47.5357895,-122.376503
22680,35th Ave SW & SW Myrtle St,47.5394669,-122.376465
22700,35th Ave SW & SW Holly St,47.5431404,-122.376381
22710,35th Ave SW & SW Morgan St,47.5450897,-122.376343
22730,35th Ave SW & SW Raymond St,47.5481567,-122.376274
2275,E Denny Way & Bellevue Ave E,47.6185646,-122.326553
22750,35th Ave SW & SW Findlay St,47.5521927,-122.376205
22770,35th Ave SW & SW Dawson St,47.555748,-122.376167
22780,35th Ave SW & SW Hudson St,47.557373,-122.376152
22790,35th Ave SW & SW Edmunds St,47.5591507,-122.376137
22820,35th Ave SW & SW Avalon Way,47.5635681,-122.376099
22830,35th Ave SW & SW Avalon Way,47.5635033,-122.376305
2285,Denny Way & Fairview Ave N,47.6186028,-122.334213
22850,SW Alaska St & 35th Ave SW,47.5611382,-122.3769
22860,35th Ave SW & SW Edmunds St,47.5590057,-122.376343
22870,35th Ave SW & SW Hudson St,47.5571861,-122.376358
22880,35th Ave SW & SW Dawson St,47.5553703,-122.376373
22900,35th Ave SW & SW Findlay St,47.5517159,-122.376411
2291,Denny Way & Westlake Ave,47.6186028,-122.338806
22912,35th Ave SW & SW Raymond St,47.5480804,-122.37648
22940,35th Ave SW & SW Morgan St,47.5441895,-122.376564
2295,Denny Way & Dexter Ave N,47.6186142,-122.342163
22950,35th Ave SW & SW Holly St,47.5426102,-122.376602
2297,Denny Way & 6th Ave N,47.6186295,-122.345291
22970,35th Ave SW & SW Myrtle St,47.5389748,-122.376686
22990,35th Ave SW & SW Webster St,47.5352287,-122.376709
2300,Denny Way & 5th Ave N,47.6186409,-122.347847
23000,35th Ave SW & SW Ida St,47.533905,-122.376724
23010,35th Ave SW & SW Kenyon St,47.5316162,-122.37674
23020,35th Ave SW & SW Elmgrove St,47.5301895,-122.37674
23030,35th Ave SW & SW Thistle St,47.528038,-122.37674
23050,35th Ave SW & SW Trenton St,47.5244026,-122.376755
23060,35th Ave SW & SW Henderson St,47.5229416,-122.376808
23070,35th Ave SW & SW Barton St,47.5208244,-122.376877
23080,35th Ave SW & SW Cambridge St,47.5190392,-122.3769
23170,5th Ave NE & NE 123rd St,47.7177277,-122.323639
23180,5th Ave NE & NE 120th St,47.7155838,-122.323586
2320,1st Ave & Broad St,47.6172066,-122.352859
23200,5th Ave NE & NE 115th St,47.7124138,-122.323494
23220,5th Ave NE & NE 112th St,47.7097893,-122.323425
23230,5th Ave NE & NE Northgate Way,47.7081947,-122.323364
23250,5th Ave NE & Northgate Mall,47.7059097,-122.323296
23272,5th Ave NE & NE 100th St,47.7017899,-122.323029
23273,NE 100th St & 4th Ave NE,47.7014008,-122.324051
2330,1st Ave N & Denny Way,47.6191177,-122.355362
23370,Roosevelt Way NE & NE 80th St,47.6864853,-122.317657
23390,Roosevelt Way NE & NE 75th St,47.6828651,-122.317589
23420,Roosevelt Way NE & NE 69th St,47.6785011,-122.317505
23421,Roosevelt Station Bay 4 - Bay 4,47.6767235,-122.317482
23500,11th Ave NE & NE 50th St,47.6651726,-122.316238
23510,11th Ave NE & NE 52nd St,47.6667137,-122.316208
23520,11th Ave NE & NE 55th St,47.6687584,-122.316185
23530,11th Ave NE & NE Ravenna Blvd,47.6713295,-122.316101
23540,12th Ave NE & NE 61st St,47.6726532,-122.315552
23561,Roosevelt Station - Bay 3,47.6771355,-122.315582
23580,12th Ave NE & NE 70th St,47.67976,-122.315536
23593,12th Ave NE & NE 75th St,47.6833801,-122.315186
23594,Lake City Way NE & 16th Ave NE,47.6879768,-122.311371
2360,1st Ave N & Republican St,47.6231232,-122.355309
23600,NE 75th St & 12th Ave NE,47.6831245,-122.315651
2361,Republican St & 1st Ave N,47.6231995,-122.355537
23610,Roosevelt Way NE & NE 75th St,47.6835442,-122.317398
2370,Mercer St & Queen Anne Ave N,47.624649,-122.356552
23750,5th Ave NE & NE 103rd St,47.7035408,-122.323051
23770,5th Ave NE & NE 106th St,47.706131,-122.323105
23785,5th Ave NE & NE 112th St,47.7098083,-122.323219
23800,5th Ave NE & NE 115th St,47.7124748,-122.323288
23820,5th Ave NE & NE 120th St,47.716114,-122.323395
23831,5th Ave NE & NE 123rd St,47.7178383,-122.323448
23872,NE 125th St & Roosevelt Way NE,47.7195282,-122.319199
23890,25th Ave NE & NE 80th St,47.6861153,-122.300934
23895,25th Ave NE & NE 75th St,47.6828232,-122.300858
2390,2nd Ave W & W Roy St,47.6258965,-122.359215
23905,25th Ave NE & NE 65th St,47.6762733,-122.300743
23910,25th Ave NE & NE 60th St,47.671875,-122.300743
23915,25th Ave NE & NE 55th St,47.668293,-122.30072
23920,25th Ave NE & NE Blakeley St,47.6657257,-122.30072
23925,25th Ave NE & NE 47th St,47.6629105,-122.301003
2400,W Olympic Pl & 3rd Ave W,47.6267929,-122.360535
2410,W Olympic Pl & 5th Ave W,47.6267967,-122.363159
2420,Olympic Way W & 7th Ave W,47.6278458,-122.366371
24250,34th Ave W & W Mcgraw St,47.6399498,-122.401093
24260,34th Ave W & W Mcgraw St,47.6398048,-122.400902
24270,34th Ave W & W Raye St,47.6430626,-122.400864
24280,34th Ave W & W Armour St,47.6451988,-122.400848
24290,34th Ave W & W Barrett St,47.6470566,-122.400826
2430,Olympic Way W & W Prospect St,47.6290665,-122.367966
24300,34th Ave W & W Dravus St,47.6488533,-122.400826
24310,34th Ave W & W Bertona St,47.6506462,-122.400826
24320,34th Ave W & W Ruffner St,47.6524467,-122.40081
24321,34th Ave W & W Ruffner St,47.6520462,-122.401016
24330,34th Ave W & W Emerson St,47.6542549,-122.40081
24340,34th Ave W & W Thurman St,47.6560745,-122.400795
24350,34th Ave W & W Elmore St,47.6579285,-122.400795
24360,W Government Way & 34th Ave W,47.6595726,-122.400505
24370,W Government Way & 32nd Ave W,47.6600037,-122.398582
24380,30th Ave W & W Mansell St,47.6583443,-122.396667
24390,30th Ave W & W Thurman St,47.6557808,-122.395767
2440,Olympic Way W & W Lee St,47.631279,-122.37011
24400,30th Ave W & W Emerson St,47.6541252,-122.395752
24410,W Tilden St & 30th Ave W,47.6530952,-122.395195
24420,W Tilden St & 28th Ave W,47.6530952,-122.393005
24430,28th Ave W & W Ruffner St,47.6520042,-122.392982
24440,28th Ave W & W Bertona St,47.6501274,-122.392998
24450,28th Ave W & W Dravus St,47.6483154,-122.393005
24460,28th Ave W & W Barrett St,47.6468773,-122.393005
24470,28th Ave W & W Fulton St,47.6457367,-122.393021
24480,28th Ave W & W Raye St,47.643322,-122.393051
24490,28th Ave W & W Smith St,47.6412163,-122.393074
2450,10th Ave W & W Galer St,47.6325035,-122.370308
24500,28th Ave W & W Lynn St,47.6389122,-122.39312
24510,28th Ave W & W Crockett St,47.637516,-122.393127
24540,28th Ave W & W Crockett St,47.637867,-122.392929
24544,28th Ave W & W Lynn St,47.6392937,-122.392914
24560,28th Ave W & W Halladay St,47.6422653,-122.392868
24570,28th Ave W & W Raye St,47.6435928,-122.392845
24580,28th Ave W & W Fulton St,47.6456947,-122.392815
24590,28th Ave W & W Barrett St,47.6470566,-122.392799
2460,10th Ave W & W Blaine St,47.6349564,-122.370262
24600,28th Ave W & W Dravus St,47.648777,-122.392799
24610,28th Ave W & W Bertona St,47.6506004,-122.392792
24620,28th Ave W & W Ruffner St,47.6522217,-122.392792
24630,W Tilden St & 29th Ave W,47.6532364,-122.394539
24640,30th Ave W & W Emerson St,47.6543198,-122.395561
24650,30th Ave W & W Thurman St,47.6562576,-122.395561
24660,31st Ave W & W Mansell St,47.6586494,-122.396721
24670,31st Ave W & W Jameson St,47.6599808,-122.397461
24680,W Government Way & 33rd Ave W,47.6600037,-122.399757
24690,34th Ave W & W Government Way,47.6587296,-122.401001
2470,10th Ave W & W Howe St,47.636158,-122.370247
24700,34th Ave W & W Elmore St,47.6575317,-122.401001
24710,34th Ave W & W Thurman St,47.6556129,-122.401001
24720,34th Ave W & W Emerson St,47.6537857,-122.401001
24740,34th Ave W & W Bertona St,47.6502571,-122.401016
24750,34th Ave W & W Dravus St,47.6484337,-122.401024
24760,34th Ave W & W Barrett St,47.6466255,-122.401039
24770,34th Ave W & W Armour St,47.6448097,-122.401054
24780,34th Ave W & W Raye St,47.6429825,-122.40107
2480,10th Ave W & W Crockett St,47.6379738,-122.370224
2490,10th Ave W & W Mcgraw St,47.6397667,-122.370087
24910,35th Ave NE & NE 123rd St,47.7171211,-122.291481
24920,35th Ave NE & NE 120th St,47.7152977,-122.291618
24940,35th Ave NE & NE 115th St,47.7117157,-122.290764
24950,35th Ave NE & NE 110th St,47.7081223,-122.290871
24960,35th Ave NE & NE 105th St,47.7045135,-122.290962
24980,35th Ave NE & NE 100th St,47.7008743,-122.290802
24990,35th Ave NE & NE 97th St,47.6990242,-122.290703
250,2nd Ave & Bell St,47.6137047,-122.345253
2500,10th Ave W & W Halladay St,47.6421928,-122.369965
25000,35th Ave NE & NE 94th St,47.6966324,-122.290695
25010,35th Ave NE & NE 92nd St,47.6954384,-122.290695
25020,35th Ave NE & NE 90th St,47.6935959,-122.290733
25040,35th Ave NE & NE 85th St,47.6899185,-122.290817
25050,35th Ave NE & NE 81st St,47.6871986,-122.290718
25070,35th Ave NE & NE 75th St,47.682682,-122.290565
25090,35th Ave NE & NE 70th St,47.6790237,-122.290474
2510,10th Ave W & W Newell St,47.644455,-122.370087
25100,35th Ave NE & NE 68th St,47.6772995,-122.290421
25110,35th Ave NE & NE 65th St,47.6755104,-122.290375
25130,35th Ave NE & NE 60th St,47.6719856,-122.290337
25140,35th Ave NE & NE 55th St,47.6687851,-122.290298
2520,9th Ave W & W Armour St,47.6453171,-122.369278
25200,NE 45th St & Union Bay Pl NE,47.6612816,-122.293724
25201,NE 45th St & University Village,47.6611023,-122.296974
25202,NE 45th St & University Village,47.6612778,-122.295418
25210,Montlake Blvd NE & NE 45th St,47.6610489,-122.298904
25240,Montlake Blvd NE & NE Pacific Pl - Bay 3,47.6501045,-122.304474
2550,7th Ave W & W Pleasant Pl,47.6426506,-122.366356
2570,W Mcgraw St & 6th Ave W,47.6395149,-122.365318
25752,Montlake Blvd E & E Shelby St,47.6462822,-122.304436
25755,Montlake Blvd NE & NE Pacific Pl - Bay 4,47.6504936,-122.304092
25765,Montlake Blvd NE & NE Pacific Pl - Bay 5,47.6515427,-122.30349
25790,Montlake Blvd NE & NE 45th St,47.6608543,-122.298584
25791,25th Ave NE & NE 47th St,47.6637039,-122.300804
25792,25th Ave NE & NE Blakeley St,47.6667557,-122.300514
25793,25th Ave NE & NE 55th St,47.6687355,-122.300529
25794,25th Ave NE & NE 60th St,47.6723785,-122.300545
25795,25th Ave NE & NE 65th St,47.6761932,-122.300545
25797,25th Ave NE & NE 75th St,47.6834068,-122.300667
25798,25th Ave NE & NE 80th St,47.6864815,-122.300743
2580,6th Ave W & W Crockett St,47.6375656,-122.365089
25840,35th Ave NE & NE 55th St,47.6687775,-122.290108
25860,35th Ave NE & NE 60th St,47.6723289,-122.290131
25880,35th Ave NE & NE 65th St,47.6760139,-122.290176
25890,35th Ave NE & NE 68th St,47.6777916,-122.29023
2590,6th Ave W & W Howe St,47.6360245,-122.365097
25900,35th Ave NE & NE 70th St,47.6796265,-122.290283
25920,35th Ave NE & NE 75th St,47.683403,-122.29039
25940,35th Ave NE & NE 80th St,47.6869316,-122.290497
25960,35th Ave NE & NE 85th St,47.6905174,-122.290611
25980,35th Ave NE & NE 89th St,47.6933403,-122.290543
260,2nd Ave & Lenora St,47.6120987,-122.342522
2600,6th Ave W & W Blaine St,47.6345253,-122.365128
26000,35th Ave NE & NE 93rd St,47.6962128,-122.290474
26010,35th Ave NE & NE 95th St,47.6977005,-122.290474
26020,35th Ave NE & NE 97th St,47.6996078,-122.290527
26030,35th Ave NE & NE 100th St,47.7015343,-122.290627
26050,35th Ave NE & NE 105th St,47.7050743,-122.290764
26060,35th Ave NE & NE 110th St,47.7086182,-122.290649
26080,35th Ave NE & NE 115th St,47.7121582,-122.290558
2610,6th Ave W & W Galer St,47.6324577,-122.365158
26100,35th Ave NE & NE 120th St,47.715744,-122.291389
26110,35th Ave NE & NE 123rd St,47.7175217,-122.291252
2620,W Galer St & 5th Ave W,47.6322632,-122.362793
26210,NE Ravenna Blvd & Woodlawn Ave NE,47.6787758,-122.325226
26220,4th Ave NE & NE 65th St,47.6759491,-122.32457
26230,Latona Ave NE & NE 64th St,47.6749153,-122.325554
26240,Latona Ave NE & NE 61st St,47.6726151,-122.325592
26250,Latona Ave NE & NE 59th St,47.67136,-122.325623
26270,Latona Ave NE & NE 55th St,47.668354,-122.325676
26290,Latona Ave NE & NE 51st St,47.665493,-122.325706
2630,W Galer St & 2nd Ave W,47.6322441,-122.358505
26301,Thackeray Pl NE & NE 50th St,47.6647301,-122.326233
26302,Thackeray Pl NE & NE 45th St,47.6616287,-122.326279
26369,NE 40th St & 1st Ave NE,47.6556129,-122.327423
26370,N 40th St & Eastern Ave N,47.6556282,-122.329376
26381,N 40th St & Bagley Ave N,47.6556664,-122.333145
2640,Queen Anne Ave N & W Galer St,47.6318359,-122.356697
26400,N 40th St & Wallingford Ave N,47.6557159,-122.336098
26410,Wallingford Ave N & N 39th St,47.6540909,-122.336388
26430,Wallingford Ave N & N 37th St,47.651783,-122.336411
26450,N 35th St & Wallingford Ave N,47.6492729,-122.33667
26460,N 35th St & Woodlawn Ave N,47.6492805,-122.339073
26480,N 35th St & Stone Way N,47.6495705,-122.343147
26490,N 35th St & Troll Ave N,47.6502151,-122.347343
26510,Fremont Ave N & N 34th St,47.6496773,-122.349869
26520,Westlake Ave N & Dexter Ave N,47.6458092,-122.349319
26560,Westlake Ave N & Crockett St,47.6380692,-122.340935
26580,Westlake Ave N & 8th Ave N,47.6348763,-122.340523
26590,Westlake Ave N & Galer St,47.6327477,-122.340897
2660,Queen Anne Ave N & W Highland Dr,47.629612,-122.356728
26600,Westlake Ave N & Highland Dr,47.6297951,-122.341087
26641,Westlake Ave N & Mercer St,47.6241531,-122.338547
26645,Westlake Ave N & Harrison St,47.6213799,-122.33857
26665,Westlake Ave & 9th Ave,47.617794,-122.338463
26680,Westlake Ave & Olive Way,47.6132927,-122.337341
26689,Westlake Ave & 7th Ave,47.6156235,-122.337807
26690,Westlake Ave & 9th Ave,47.6182671,-122.338341
26693,Terry Ave N & Thomas St,47.6215019,-122.337051
26698,Terry Ave N & Republican St,47.6234169,-122.337044
2670,Queen Anne Ave N & W Prospect St,47.6285133,-122.356781
26700,Fairview Ave N & Ward St,47.6276665,-122.332367
26701,South Lake Union Streetcar & Terry Ave N,47.6258316,-122.336372
26702,South Lake Union Streetcar & Terry Ave N,47.6259689,-122.336533
26705,Fairview Ave N & Aloha St,47.6275864,-122.332207
26715,Westlake Ave N & Harrison St,47.6218491,-122.338356
2672,Queen Anne Ave N & W Mercer St,47.6240616,-122.356812
26730,Westlake Ave N & Mercer St,47.6255035,-122.338394
26760,Westlake Ave N & Highland Dr,47.6299477,-122.340897
26770,Westlake Ave N & Galer St,47.6327248,-122.340706
26780,Westlake Ave N & 8th Ave N,47.6352043,-122.340317
2680,Queen Anne Ave N & W Aloha St,47.626545,-122.356796
26800,Westlake Ave N & Crockett St,47.6381645,-122.340775
26840,Westlake Ave N & Westlake Ave N,47.6441345,-122.345032
26850,Westlake Ave N & Westlake Aly,47.6455688,-122.348434
26860,Fremont Ave N & N 34th St,47.6498604,-122.349678
26870,N 35th St & Troll Ave N,47.650032,-122.347054
26885,N 35th St & Woodland Park Ave N,47.6495247,-122.34375
2690,1st Ave N & Mercer St,47.6247368,-122.355309
26901,N 35th St & Carr Pl N,47.6491432,-122.339073
26920,Wallingford Ave N & N 35th St,47.6494102,-122.336235
26940,Wallingford Ave N & N 37th St,47.652195,-122.336205
26965,N 40th St & Wallingford Ave N,47.6555786,-122.335701
26980,N 40th St & Bagley Ave N,47.6555138,-122.332314
26999,N 40th St & Eastern Ave N,47.6554909,-122.328735
27051,Latona Ave NE & NE 45th St,47.6616173,-122.325005
27052,Latona Ave NE & NE 50th St,47.6647377,-122.324951
27090,Latona Ave NE & NE 52nd St,47.6666603,-122.325485
2710,Queen Anne Ave N & Aloha St,47.6271095,-122.35659
27100,Latona Ave NE & NE 54th St,47.6680489,-122.325455
27120,Latona Ave NE & NE 58th St,47.6710281,-122.325432
27130,Latona Ave NE & NE 60th St,47.6724281,-122.325386
27140,Latona Ave NE & NE 62nd St,47.6736984,-122.325378
27150,Latona Ave NE & NE 65th St,47.675766,-122.325333
27160,2nd Ave NE & Woodlawn Ave NE,47.6778069,-122.327209
27175,36th Ave S & S Day St,47.588829,-122.28672
27180,Lakeside Ave S & S Day St,47.5903053,-122.286484
27190,Lakeside Ave S & S Judkins St,47.5923157,-122.287453
2720,Queen Anne Ave N & Ward St,47.6283188,-122.356575
27200,Lakeside Ave S & S Charles St,47.5947723,-122.287697
27210,Lakeside Ave S & S Lane St,47.5968056,-122.287262
27230,Lakeside Ave S & S Leschi Pl,47.5995979,-122.286224
27240,Lakeside Ave S & Lake Washington Blvd,47.6018524,-122.285156
27260,E Alder St & Erie Ave,47.6039467,-122.285675
27270,E Alder St & 35th Ave,47.6044502,-122.28833
27290,Lake Dell Ave & E Spruce St,47.6031799,-122.290161
2730,Queen Anne Ave N & Highland Dr,47.6297913,-122.356522
27300,Lake Dell Ave & 32nd Ave,47.6022644,-122.291153
27310,E Yesler Way & 32nd Ave,47.6017151,-122.291733
27320,E Yesler Way & 29th Ave,47.6017265,-122.295296
27335,E Yesler Way & 27th Ave,47.6017265,-122.29818
27350,E Yesler Way & 23rd Ave,47.6017342,-122.30217
27360,E Yesler Way & 21st Ave,47.601738,-122.305443
27370,E Yesler Way & 19th Ave,47.6017494,-122.308029
27380,E Yesler Way & 17th Ave,47.601757,-122.31073
27395,E Yesler Way & 14th Ave,47.601757,-122.313957
2740,Queen Anne Ave N & W Lee St,47.6314926,-122.356491
27420,E Yesler Way & Broadway,47.601757,-122.320297
27430,Yesler Way & 8th Ave,47.6017723,-122.323776
27480,Yesler Way & 8th Ave S,47.6016273,-122.323586
27500,E Yesler Way & Broadway,47.6016235,-122.319832
27510,E Yesler Way & 12th Ave S,47.6016197,-122.316254
27520,E Yesler Way & 14th Ave S,47.6016235,-122.313667
27530,E Yesler Way & 16th Ave S,47.6016197,-122.311211
27550,E Yesler Way & 20th Ave S,47.6016045,-122.306549
27560,E Yesler Way & 22nd Ave S,47.6016045,-122.304642
27570,E Yesler Way & 23rd Ave S,47.6016006,-122.301727
27590,E Yesler Way & 27th Ave S,47.6015854,-122.297539
2760,W Galer St & 1st Ave W,47.6323891,-122.358627
27600,E Yesler Way & 28th Ave S,47.6015854,-122.295525
27610,E Yesler Way & 30th Ave S,47.6015816,-122.293808
27620,E Yesler Way & 32nd Ave S,47.6015778,-122.291611
27630,Lake Dell Ave & 32nd Ave,47.6021233,-122.29084
27640,Lake Dell Ave & E Spruce St,47.6032906,-122.290024
27660,E Alder St & 35th Ave,47.6043091,-122.287766
27670,E Alder St & Erie Ave,47.6037979,-122.285217
27690,Lakeside Ave S & E Yesler Way,47.6016235,-122.285461
2770,W Galer St & 3rd Ave W,47.6323929,-122.36129
27700,Lakeside Ave S & S Leschi Pl,47.5995216,-122.286499
27720,Lakeside Ave S & S Lane St,47.5967445,-122.287498
27730,Lakeside Ave S & S Charles St,47.5945663,-122.287918
27745,Lakeside Ave S & S Day St,47.58955,-122.286392
27770,N 143rd St & Greenwood Ave N,47.7322464,-122.355103
27780,N 143rd St & Linden Ave N,47.7322464,-122.348267
27790,3rd Ave NW & NW 145th St,47.7335358,-122.361031
2780,W Galer St & 5th Ave W,47.6323929,-122.364037
27810,3rd Ave NW & NW 140th St,47.7304611,-122.361046
27820,3rd Ave NW & NW 137th St,47.7283669,-122.361046
27840,NW 132nd St & 3rd Ave NW,47.7251472,-122.361549
27860,8th Ave NW & NW 132nd St,47.7247429,-122.366455
27880,8th Ave NW & NW 127th St,47.7212067,-122.366463
27890,NW 125th St & 8th Ave NW,47.7196007,-122.365799
2790,6th Ave W & W Garfield St,47.6337013,-122.364937
27910,3rd Ave NW & NW 125th St,47.7192497,-122.361053
27930,3rd Ave NW & NW 120th St,47.716053,-122.361015
27940,3rd Ave NW & NW 117th St,47.7139626,-122.361
27950,3rd Ave NW & NW 115th St,47.7123375,-122.360977
27970,3rd Ave NW & NW 110th St,47.708828,-122.360916
27990,3rd Ave NW & NW 105th St,47.7048531,-122.360878
280,2nd Ave & Stewart St,47.6106148,-122.340248
2800,6th Ave W & W Howe St,47.6361618,-122.364899
28000,NW 103rd St & 3rd Ave NW,47.7035484,-122.361244
28010,NW 100th Pl & 7th Ave NW,47.7026291,-122.363785
28020,NW 100th Pl & NW 100th St,47.7017021,-122.365471
28030,8th Ave NW & NW 97th St,47.6999702,-122.36615
28040,8th Ave NW & NW 95th St,47.6985512,-122.366135
28060,8th Ave NW & NW 90th St,47.6940079,-122.366112
28080,8th Ave NW & NW 85th St,47.6903114,-122.366165
2810,6th Ave W & W Crockett St,47.63797,-122.364868
28100,8th Ave NW & NW 80th St,47.6866837,-122.366135
28120,8th Ave NW & NW 75th St,47.6834908,-122.366196
28130,8th Ave NW & NW 73rd St,47.6812057,-122.366203
28140,8th Ave NW & NW 70th St,47.6793327,-122.366203
28160,8th Ave NW & NW 65th St,47.6757965,-122.366135
28180,8th Ave NW & NW 61st St,47.6728363,-122.366249
2820,6th Ave W & W Mcgraw St,47.6398392,-122.364838
28210,8th Ave NW & NW Market St,47.6684189,-122.366287
28230,8th Ave NW & NW 51st St,47.6654549,-122.366287
28250,8th Ave NW & NW 46th St,47.6619339,-122.366287
28255,NW Leary Way & 11th Ave NW,47.6635895,-122.371025
28260,Leary Way NW & NW 43rd St,47.6587029,-122.364609
28265,Leary Way NW & 8th Ave NW,47.6607513,-122.366592
28280,Leary Way NW & 3rd Ave NW,47.6557999,-122.361778
28285,N 39th St & Greenwood Ave N,47.6540909,-122.355209
28287,N 39th St & Dayton Ave N,47.6540909,-122.352684
2830,6th Ave W & W Smith St,47.6416321,-122.364815
28300,N 36th St & 1st Ave NW,47.6528435,-122.357452
28310,N 36th St & Phinney Ave N,47.6520805,-122.35405
28350,N 36th St & Dayton Ave N,47.6519356,-122.352791
28370,NW 36th St & 1st Ave NW,47.6531563,-122.358185
28374,N 39th St & Evanston Ave N,47.6542168,-122.351524
28376,N 39th St & Phinney Ave N,47.6542282,-122.354919
28390,Leary Way NW & 3rd Ave NW,47.6555214,-122.361275
2840,6th Ave W & W Raye St,47.6430016,-122.364799
28410,Leary Way NW & NW 43rd St,47.65868,-122.364349
28415,Leary Way NW & 8th Ave NW,47.6610146,-122.3666
28416,NW Leary Way & 11th Ave NW,47.6637268,-122.371246
28425,8th Ave NW & NW 45th St,47.6617012,-122.366081
28450,8th Ave NW & NW 50th St,47.6652031,-122.366081
28470,8th Ave NW & NW Market St,47.6689339,-122.366081
28490,8th Ave NW & NW 60th St,47.6725426,-122.366058
2850,Madrona Park & Lake Washington Blvd,47.6121902,-122.2817
28510,8th Ave NW & NW 65th St,47.6763077,-122.365852
28530,8th Ave NW & NW 70th St,47.6797333,-122.365936
28540,8th Ave NW & NW 73rd St,47.6819572,-122.365875
28550,8th Ave NW & NW 75th St,47.6834564,-122.365868
28575,8th Ave NW & NW 80th St,47.6871758,-122.365921
2860,Madrona Dr & Newport Way,47.6135712,-122.282578
28600,8th Ave NW & NW 84th St,47.6900978,-122.365852
28630,8th Ave NW & NW 90th St,47.6945038,-122.365921
28650,8th Ave NW & NW 95th St,47.6981316,-122.365936
28670,8th Ave NW & NW 100th Pl,47.7011604,-122.365959
28680,NW 100th Pl & 7th Ave NW,47.7026215,-122.363472
2870,Madrona Dr & E Pine St,47.6152115,-122.283791
28700,3rd Ave NW & NW 105th St,47.7053452,-122.360672
28720,3rd Ave NW & NW 110th St,47.708992,-122.360725
28740,3rd Ave NW & NW 115th St,47.7125816,-122.360771
